filename,duration_ms,tempo,loudness,energy,danceability,acousticness,speechiness,instrumentalness,valence,key,mode,time_signature,spectral_contrast,zcr,spec_centroid,spec_bandwidth,Artist,Url_spotify,Track,Album,Album_type,Uri,Url_youtube,Title,Channel,Licensed,official_video,video_id,Views,Likes,Comments,Track_URL_Spotify,Spotify_Track_Popularity
1nonly & SXMPRA - Step Back! (Official Music Video).opus,77508.22916666667,[127.84090909],-12.986344,0.19257292,0.9957519680458858,0.5799405675078344,0.0172002222285415,0.5699654608673531,[0.35776613],5.0,0.0,3.0,21.831327054602475,0.0324476900070524,2238.820937777959,3017.310308782241,1nonly,https://open.spotify.com/artist/3ZHU5AKrUmIPnCFfr82QER,Step Back!,Step Back!,single,spotify:track:6jdwbcH788txYS6Doy1F1j,https://www.youtube.com/watch?v=E4GHq_yP-ro,1nonly & SXMPRA - Step Back! (Official Music Video),1nonly,True,True,E4GHq_yP-ro,15762178.0,251062.0,2340.0,https://open.spotify.com/track/6jdwbcH788txYS6Doy1F1j,68.0
"2 Chainz - It's A Vibe ft. Ty Dolla $ign, Trey Songz, Jhené Aiko (Official Music Video).opus",100031.58333333331,[73.05194805],-12.964679,0.1711983,0.9971396317159658,0.5792647629072142,0.0209883790758207,0.5671069344780522,[0.20481258],6.0,0.0,3.0,22.645655253580703,0.0414170069744348,2242.9253499137767,2780.993716779284,2 Chainz,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp,It's A Vibe,Pretty Girls Like Trap Music,album,spotify:track:6H0AwSQ20mo62jGlPGB8S6,https://www.youtube.com/watch?v=tU3p6mz-uxU,"2 Chainz - It's A Vibe ft. Ty Dolla $ign, Trey Songz, Jhené Aiko (Official Music Video)",2ChainzVEVO,True,True,tU3p6mz-uxU,189784698.0,1096228.0,13933.0,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,64.0
2 Chainz Samples Opulent Cannabis Cuisine ｜ MOST EXPENSIVEST.opus,171014.9791666667,[156.25],-27.065353,0.033749934,0.995567827699084,0.5366962553444564,0.0378773646413032,0.5163676155791525,[0.48975571],2.0,0.0,3.0,22.385876989166483,0.0629222553191074,2507.5492379268435,2527.2151273649283,2 Chainz,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp,X (with 2 Chainz & Saudi),Black Panther The Album Music From And Inspired By,album,spotify:track:4LmAnpjlhWTahvRkYR8xJa,https://www.youtube.com/watch?v=SwQuLYw7734,2 Chainz Samples Opulent Cannabis Cuisine | MOST EXPENSIVEST,VICE TV,True,True,SwQuLYw7734,5655000.0,108826.0,5078.0,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa,59.0
2. AHORA QUÉ - Quevedo ｜ DONDE QUIERO ESTAR.opus,86517.5625,[140.625],-9.618237,0.29867867,0.9960669987848264,0.4257863960327301,0.0330326887604429,0.4117215265341503,[0.57461718],9.0,1.0,3.0,23.06868708817015,0.0540902102017073,3268.9333118653617,3698.19166110785,Quevedo,https://open.spotify.com/artist/52iwsT98xCoGgiGntTiR7K,AHORA QUÉ,DONDE QUIERO ESTAR,album,spotify:track:5qP24CrDI0rmY5zwRvUfzU,https://www.youtube.com/watch?v=M87J2vz9UZk,2. AHORA QUÉ - Quevedo | DONDE QUIERO ESTAR,Quevedo,True,True,M87J2vz9UZk,33009789.0,224531.0,3135.0,https://open.spotify.com/track/60cjWFWxGrR5ODt5bqxqIP,68.0
2021 CCMA Awards - Chris Stapleton - You Should Probably Leave.opus,105511.47916666666,[92.21311475],-19.963034,0.09386534,0.9968887478426158,0.5940358312140603,0.0196761590309622,0.5823474877290027,[0.24826622],9.0,0.0,3.0,21.63556211436774,0.0387405167212141,2153.847370220772,2875.950881885135,Chris Stapleton,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,You Should Probably Leave,Starting Over,album,spotify:track:2UikqkwBv7aIvlixeVXHWt,https://www.youtube.com/watch?v=M-MGpJIo2bs,2021 CCMA Awards - Chris Stapleton - You Should Probably Leave,CCMAOfficial,False,False,M-MGpJIo2bs,8215904.0,32138.0,1081.0,https://open.spotify.com/track/2UikqkwBv7aIvlixeVXHWt,83.0
21 Savage x Metro Boomin - Runnin (Official Music Video).opus,103003.72916666669,[144.23076923],-8.9923115,0.27593327,0.9957126904830396,0.4887621938630255,0.0269512031036037,0.4755894647068602,[0.50877777],3.0,1.0,3.0,21.04068052239775,0.0504341895775085,2822.020682752927,3187.6042681367317,Metro Boomin,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,Runnin,SAVAGE MODE II,album,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://www.youtube.com/watch?v=ZZ6VhTBcc-c,21 Savage x Metro Boomin - Runnin (Official Music Video),21 Savage,False,True,ZZ6VhTBcc-c,102348997.0,1398383.0,27532.0,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,77.0
"21 Savage, Offset & Metro Boomin - ＂Ghostface Killers＂ Ft. Travis Scott (Music Video).opus",136022.5,[165.44117647],-12.567411,0.18561411,0.9954661328738502,0.7091851366603419,0.025369110167401,0.6911937407993224,[0.30963989],2.0,1.0,3.0,20.94800214001199,0.0294260189391711,1497.2808971364157,2045.5245328596675,Offset,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,Ghostface Killers (feat. Travis Scott),Without Warning,album,spotify:track:5u6vkDnOyaf8LsteDAj2ub,https://www.youtube.com/watch?v=7r3dQbkdYGY,"21 Savage, Offset & Metro Boomin - ""Ghostface Killers"" Ft. Travis Scott (Music Video)",Unidentified,False,False,7r3dQbkdYGY,9830821.0,82473.0,566.0,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,66.0
"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video).opus",94017.60416666669,[100.44642857],-10.279008,0.28578278,0.9959501238227988,0.6680382618774536,0.0180401276631182,0.6559867663493367,[0.21660729],3.0,0.0,3.0,22.62313995739725,0.027220391821469,1725.1566884964163,2630.5002374415067,Offset,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,Ric Flair Drip (with Metro Boomin),Without Warning,album,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://www.youtube.com/watch?v=LPTlvQ1Zet0,"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video)",21SavageVEVO,True,True,LPTlvQ1Zet0,530167479.0,3408736.0,77535.0,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,81.0
21. El Perdón - Nicky Jam y Enrique Iglesias  (Official Music Video YTMAs).opus,113513.5,[89.28571429],-14.830188,0.16716176,0.9940813981720018,0.5917676268558277,0.0187064009253395,0.580697784373226,[0.24190193],8.0,0.0,3.0,23.470694267678333,0.0367405717029223,2167.4413130529774,2720.432075216785,Nicky Jam,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,El Perdón (with Enrique Iglesias),Fénix,album,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,https://www.youtube.com/watch?v=hXI8RQYC36Q,21. El Perdón - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],NickyJamTV,True,True,hXI8RQYC36Q,1480122660.0,4446574.0,100584.0,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,77.0
2115 - DRESSCODE ft. Taco Hemingway.opus,84009.8125,[119.68085106],-11.328775,0.2177838,0.9966695171588926,0.5276831661824692,0.0218715571020961,0.5161419136814944,[0.38376281],9.0,0.0,3.0,22.292974146108246,0.043121322391601,2565.2411923642167,3235.9845683234425,Bedoes 2115,https://open.spotify.com/artist/0LX2VNf5w4iOHW1yyIqb74,DRESSCODE,RODZINNY BIZNES,album,spotify:track:3Nqxx5fdl3FQlrk3zarRmA,https://www.youtube.com/watch?v=AYRRolY_pek,2115 - DRESSCODE ft. Taco Hemingway,2115 GANG,False,False,AYRRolY_pek,4672922.0,52725.0,822.0,https://open.spotify.com/track/3Nqxx5fdl3FQlrk3zarRmA,56.0
2115 - GLOW UP ft. Wersow.opus,102028.5,[156.25],-12.416117,0.21237938,0.9951381425036524,0.5334019773204995,0.0194697761801992,0.5230167602079937,[0.49386006],4.0,1.0,3.0,22.41447152726681,0.0380167736808749,2528.56352167709,3144.563453664945,Bedoes 2115,https://open.spotify.com/artist/0LX2VNf5w4iOHW1yyIqb74,GLOW UP,RODZINNY BIZNES,album,spotify:track:3p6uAP2ajkobkIW8IkEpgr,https://www.youtube.com/watch?v=6uKdDGX1gtU,2115 - GLOW UP ft. Wersow,2115 GANG,False,False,6uKdDGX1gtU,7502337.0,41388.0,448.0,https://open.spotify.com/track/3p6uAP2ajkobkIW8IkEpgr,47.0
"2115 - TURYSTA 🏝🏝🏝 ft. Blacha 2115, White 2115, Flexxy 2115, Kuqe 2115.opus",84009.8125,[130.81395349],-11.443826,0.24066536,0.9971577379802058,0.5858531876260931,0.0193106339402603,0.574539991177111,[0.36023401],3.0,0.0,3.0,22.487304039253814,0.0379111705061262,2203.031109110065,2817.3268245653617,White 2115,https://open.spotify.com/artist/4nPxrGG7k7aEKmNLsfX4cd,TURYSTA,RODZINNY BIZNES,album,spotify:track:1P0ONzmEfswDiIJsP4xNA9,https://www.youtube.com/watch?v=f4b4IgCxvR0,"2115 - TURYSTA 🏝🏝🏝 ft. Blacha 2115, White 2115, Flexxy 2115, Kuqe 2115",2115 GANG,False,False,f4b4IgCxvR0,30650553.0,165761.0,2260.0,https://open.spotify.com/track/1P0ONzmEfswDiIJsP4xNA9,55.0
2115 - WEEKEND 2115.opus,85542.33333333333,[102.27272727],-11.662158,0.22306468,0.9972022052654388,0.4957856406319468,0.0277792796010367,0.4820130726986528,[0.35472093],6.0,0.0,3.0,22.43114125606699,0.0543758401846945,2774.705908412072,3091.989382447943,Bedoes 2115,https://open.spotify.com/artist/0LX2VNf5w4iOHW1yyIqb74,WEEKEND 2115,RODZINNY BIZNES,album,spotify:track:6Jwix2f7lMMhN1TKsDiL5c,https://www.youtube.com/watch?v=N8BfCvyasoc,2115 - WEEKEND 2115,2115 GANG,False,False,N8BfCvyasoc,3235128.0,27523.0,221.0,,
24kGoldn - CITY OF ANGELS (Official Video).opus,67500.41666666667,[119.68085106],-12.782506,0.19696906,0.9948472194094878,0.457806874686222,0.0361918990549125,0.4412379744909332,[0.45423123],7.0,1.0,3.0,23.478098436052345,0.0649651683964686,3036.283413699834,3206.1169102597332,24kGoldn,https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z,CITY OF ANGELS,DROPPED OUTTA COLLEGE,album,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,https://www.youtube.com/watch?v=yHwGIA4VeOc,24kGoldn - CITY OF ANGELS (Official Video),24KGoldnVEVO,True,True,yHwGIA4VeOc,46538016.0,881685.0,26743.0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,64.0
24kGoldn - Coco ft. DaBaby (Official Music Video).opus,76022.14583333334,[98.68421053],-9.77326,0.29241505,0.9958367827241564,0.4218769858249244,0.0310203093156327,0.4087902312314884,[0.40684962],10.0,1.0,3.0,22.771779622623168,0.0603091735497334,3298.1942134053734,3586.842717462104,24kGoldn,https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z,Coco (feat. DaBaby),El Dorado,album,spotify:track:6MGRweoLPBAaPcXTMpMWsA,https://www.youtube.com/watch?v=IwH5bUm9ChU,24kGoldn - Coco ft. DaBaby (Directed by Cole Bennett),Lyrical Lemonade,False,False,IwH5bUm9ChU,42773728.0,761406.0,29028.0,https://open.spotify.com/track/6MGRweoLPBAaPcXTMpMWsA,57.0
24kGoldn - Mood (Official Video) ft. iann dior.opus,75000.45833333333,[90.72580645],-14.225769,0.1707839,0.9953440806985552,0.5674418376128711,0.0235436627915737,0.5540821783342827,[0.26256014],7.0,1.0,3.0,22.65452210317976,0.042715374248969,2315.19698616193,2773.4864728743687,iann dior,https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS,Mood (feat. iann dior),El Dorado,album,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://www.youtube.com/watch?v=GrAchTdepsU,24kGoldn - Mood (Official Video) ft. iann dior,24KGoldnVEVO,True,True,GrAchTdepsU,531315248.0,7808575.0,158413.0,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,78.0
24kGoldn - Valentino (Official Music Video).opus,82500.5,[152.02702703],-8.895196,0.32413977,0.9966731569350276,0.5657379170906145,0.0191897542679249,0.5548815454815978,[0.44195912],9.0,1.0,3.0,23.39122030045273,0.0375899548521331,2325.687102599491,2995.449301304551,24kGoldn,https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z,VALENTINO,DROPPED OUTTA COLLEGE,album,spotify:track:6piAUJJQFD8oHDUr0b7l7q,https://www.youtube.com/watch?v=trU-S53fK04,24kGoldn - Valentino (Official Music Video),24kGoldn,False,True,trU-S53fK04,52018084.0,989751.0,22315.0,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,65.0
"24kGoldn, Travis Barker - In My Head (Official Video).opus",91509.85416666669,[80.35714286],-12.274277,0.21341357,0.9951625280459446,0.4949429168031736,0.0291720474415647,0.480504418553325,[0.27927715],5.0,1.0,3.0,21.964848253208352,0.0528130804742132,2780.3591729219943,3153.234268502222,Travis Barker,https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX,In My Head (feat. Travis Barker),In My Head (feat. Travis Barker),single,spotify:track:3I3O8aazwBKkXN6RNjY06L,https://www.youtube.com/watch?v=uvPI4oCEfXE,"24kGoldn, Travis Barker - In My Head (Official Video)",24KGoldnVEVO,True,True,uvPI4oCEfXE,3431982.0,76356.0,2332.0,https://open.spotify.com/track/3I3O8aazwBKkXN6RNjY06L,45.0
25. El Perdón (Forgiveness) - Nicky Jam & Enrique Iglesias ｜ Official Vídeo.opus,236216.60416666663,[89.28571429],-12.933946,0.19750665,0.9943732970058956,0.4652220788955783,0.035917925670932,0.4485122668453304,[0.33304299],8.0,0.0,3.0,23.31529203777546,0.052309967622539,2984.065230372239,3405.4588467180743,Enrique Iglesias,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,El Perdón (with Enrique Iglesias),Fénix,album,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,https://www.youtube.com/watch?v=oOyx3yFANXA,25. El Perdón (Forgiveness) - Nicky Jam & Enrique Iglesias | Official Vídeo,NickyJamTV,True,True,oOyx3yFANXA,64097997.0,520698.0,12095.0,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,77.0
295 (Official Audio) ｜ Sidhu Moose Wala ｜ The Kidd ｜ Moosetape.opus,136510.125,[89.28571429],-16.52828,0.1175229,0.9978113889859695,0.4792630616752829,0.029387569710359,0.4651786850407003,[0.32218211],2.0,0.0,3.0,23.655334632691257,0.0581648347153852,2886.7517205790155,3276.816657577748,Sidhu Moose Wala,https://open.spotify.com/artist/4PULA4EFzYTrxYvOVlwpiQ,295,Moosetape,album,spotify:track:5W7DOVGQLTigu09afW7QMT,https://www.youtube.com/watch?v=n_FCrCQ6-bA,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,True,True,n_FCrCQ6-bA,760200491.0,11681457.0,1570600.0,https://open.spotify.com/track/5ira9VcDBJhaEVSrbHOlIK,64.0
2Pac - Hit 'Em Up (Dirty) (Music Video) HD.opus,161513.5,[95.33898305],-17.962416,0.11064536,0.9983638183990624,0.4611026858571793,0.0283628094008502,0.448024518263992,[0.35907064],9.0,1.0,3.0,22.536016792310583,0.0555631944673755,3013.0016126799164,3418.308901147922,2Pac,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,Hit 'Em Up - Single Version,Greatest Hits,compilation,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://www.youtube.com/watch?v=41qC3w3UUkU,2Pac - Hit 'Em Up (Dirty) (Music Video) HD,Seven Hip-Hop,False,False,41qC3w3UUkU,816515210.0,6311617.0,274509.0,https://open.spotify.com/track/0Z2J91b2iTGLVTZC4fKgxf,80.0
2Pac ft. Dr. Dre - California Love (Official Video) [Full Length Version].opus,206013.5,[181.4516129],-12.083035,0.22064625,0.9927534772935216,0.4148243946523542,0.0379183015735745,0.3990949581558507,[0.76016612],7.0,1.0,3.0,22.47990922823069,0.0748632185526043,3351.487967321103,3403.493180338668,2Pac,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,California Love - Original Version,Greatest Hits,compilation,spotify:track:3ia3dJETSOllPsv3LJkE35,https://www.youtube.com/watch?v=omfz62qu_Bc,2Pac ft. Dr. Dre - California Love (Official Video) [Full Length Version],UPROXX Video,False,False,omfz62qu_Bc,109624140.0,689847.0,20950.0,https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,80.0
"2Pac, The Outlawz - Baby Don't Cry (Keep Ya Head Up II) (Official Music Video).opus",132539.52083333334,[93.75],-14.825277,0.15708303,0.997335424649036,0.4073955208798964,0.0324557579055347,0.3941731904824192,[0.39941645],8.0,1.0,3.0,22.182460444141594,0.0637641635356309,3408.353707371484,3682.877431970072,Outlawz,https://open.spotify.com/artist/2jp3Fk52x0HbymU0lNYbSC,Baby Don't Cry (Keep Ya Head Up II),Still I Rise,album,spotify:track:3ceAaa8IDMI5YDiackOKXO,https://www.youtube.com/watch?v=ZgQZENuDrBY,"2Pac, The Outlawz - Baby Don't Cry (Keep Ya Head Up II)",2PacVEVO,True,True,ZgQZENuDrBY,16360992.0,159569.0,5313.0,https://open.spotify.com/track/3y5pef5Z472KoYxaSdig9I,48.0
2pac - Ambitionz Az A Ridah (MUSIC VIDEO).opus,139513.5,[117.1875],-11.787857,0.21586776,0.9980599878182974,0.507866781535484,0.029685897752251,0.4927903001870568,[0.39468124],7.0,0.0,3.0,22.780079573166187,0.058482057530581,2694.357232943544,2940.7523050409845,2Pac,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,Ambitionz Az A Ridah,All Eyez On Me,album,spotify:track:5g9lS8deSIxItFBmZRC4vN,https://www.youtube.com/watch?v=qL7blpZ2GSk,2pac - Ambitionz Az A Ridah (MUSIC VIDEO),Makaveli 'G,False,False,qL7blpZ2GSk,115502.0,1696.0,57.0,https://open.spotify.com/track/5g9lS8deSIxItFBmZRC4vN,77.0
"3 - Nee Paartha Vizhigal Video ｜ Dhanush, Shruti ｜ Anirudh.opus",124505.41666666666,[114.79591837],-23.449095,0.052938003,0.9942414815821696,0.5061113572392704,0.0260270934965715,0.4929387496247271,[0.38829042],9.0,1.0,3.0,22.649622130321376,0.0433038917266341,2705.952769849604,3562.573070979278,Vijay Yesudas,https://open.spotify.com/artist/0aUQnP4HhUQXcurZl9GJIA,Nee Paartha Vizhigal - The Touch of Love,3 (Original Motion Picture Soundtrack),album,spotify:track:0xttqqTj7ZAGyVkfOYxQ4F,https://www.youtube.com/watch?v=_IuJsaMqtqc,"3 - Nee Paartha Vizhigal Video | Dhanush, Shruti | Anirudh",SonyMusicSouthVEVO,True,True,_IuJsaMqtqc,74911787.0,558345.0,11811.0,https://open.spotify.com/track/0xttqqTj7ZAGyVkfOYxQ4F,70.0
3 Doors Down - Here Without You (Official Music Video).opus,118013.5,[144.23076923],-11.704875,0.24313502,0.9955609487188192,0.5376081234106104,0.0255907012238665,0.5238503545488858,[0.45103609],10.0,0.0,3.0,23.70299458372625,0.0495751547106607,2501.74686557565,3019.7620934659108,3 Doors Down,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,Here Without You,Away From The Sun,album,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,https://www.youtube.com/watch?v=kPBzTxZQG5Q,3 Doors Down - Here Without You (Official Music Video),3DoorsDownVEVO,True,True,kPBzTxZQG5Q,1006497042.0,4566396.0,120827.0,https://open.spotify.com/track/3NLrRZoMF0Lx6zTlYqeIo4,79.0
3 Doors Down - Kryptonite (Official Video).opus,117013.5,[98.68421053],-11.095752,0.26382467,0.9945429066402712,0.4731616347978449,0.0340859309127542,0.4570334800035597,[0.36128209],11.0,1.0,3.0,22.52399023695991,0.066526818216776,2928.793489177044,3120.6740850135834,3 Doors Down,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,Kryptonite,The Better Life,album,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://www.youtube.com/watch?v=xPU8OAjjS4k,3 Doors Down - Kryptonite (Official Video),3DoorsDownVEVO,True,True,xPU8OAjjS4k,530421098.0,2098665.0,47230.0,https://open.spotify.com/track/6ZOBP3NvffbU4SZcrnt1k6,81.0
3 Doors Down - When I'm Gone.opus,133513.5,[148.02631579],-11.77493,0.23124379,0.9942896551302658,0.4926133107787688,0.0251985458900718,0.4802001716610498,[0.51735579],9.0,1.0,3.0,21.865934620222056,0.0485560341061156,2796.020635709738,3340.3188526315016,3 Doors Down,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,When I'm Gone,Away From The Sun,album,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,https://www.youtube.com/watch?v=pFq1eT9tMJ4,3 Doors Down - When I'm Gone,3DoorsDownVEVO,True,True,pFq1eT9tMJ4,184380982.0,954867.0,23379.0,https://open.spotify.com/track/3WbphvawbMZ8FyqDxYGdSQ,75.0
"327 (feat. Tyler, The Creator & Billie Essco).opus",174521.1875,[148.02631579],-10.109796,0.30176467,0.9972005064936476,0.6412905842078547,0.0154396772149212,0.6313892645867172,[0.34731039],8.0,0.0,3.0,23.10333317580729,0.0307101809356282,1877.0197137794455,2755.3209066259283,Westside Gunn,https://open.spotify.com/artist/0ABk515kENDyATUdpCKVfW,"327 (feat. Tyler, The Creator & Billie Essco)",Pray for Paris,album,spotify:track:5sxRbu2Oi9lgmLO8taA3Rf,https://www.youtube.com/watch?v=zOHzvvTroXQ,"327 (feat. Tyler, The Creator & Billie Essco)",Westside Gunn - Topic,True,True,zOHzvvTroXQ,6157026.0,89521.0,261.0,https://open.spotify.com/track/5sxRbu2Oi9lgmLO8taA3Rf,60.0
"34 AMOR Y MAFIA REMIX FT ECKO, PABLO CHILL-E, EL JINCHO & HARRY NACH [ VIDEOCLIP OFICIAL ] LGL 2.0.opus",185016.60416666663,[93.75],-15.768046,0.14108719,0.9958302588024605,0.4418530615308325,0.0325147707408253,0.4274863105340257,[0.36922123],1.0,0.0,3.0,23.97436959590045,0.0644350530201487,3150.6878684782587,3373.8894583695605,Pablo Chill-E,https://open.spotify.com/artist/2XcZshqzPKm3iZcmt73R8D,"34 Amor y Mafia REMIX (feat. El Jincho, Camin, Harry Nach & Pedro Calderon)",Los Green Lanters 2.0,album,spotify:track:2xHt5akicWyD4FCPv3ExVP,https://www.youtube.com/watch?v=_CV8tY5Bkcw,"34 AMOR Y MAFIA REMIX FT ECKO, PABLO CHILL-E, EL JINCHO & HARRY NACH [ VIDEOCLIP OFICIAL ] LGL 2.0",LOS GREEN LANTERS,True,True,_CV8tY5Bkcw,158910833.0,448153.0,7069.0,,
4 morant (better luck next time) - doja cat.opus,86013.5,[112.5],-8.150209,0.32201996,0.995617925641168,0.4947845872541853,0.0379083163607569,0.476028136590127,[0.39113747],11.0,0.0,3.0,22.004302861870375,0.0658817594013516,2781.422019364778,2644.849868938106,kevoxx,https://open.spotify.com/artist/5xmZKWPhiMa6sD84Efjrh9,4 Morant,4 Morant,single,spotify:track:2S3aSvZrPLg66h9SgNFHep,https://www.youtube.com/watch?v=5qNgbIGsrtM,4 morant (better luck next time) - doja cat,NEO,False,False,5qNgbIGsrtM,39680135.0,623863.0,14756.0,,
432 Hz Miracle Sleep Tone.opus,63506.58333333333,0.0,-20.995716,0.08425541,0.998083968915726,0.8727784514456808,0.0122885859127185,0.8620532384623211,0.0,9.0,0.0,3.0,21.59797239925996,0.0236809025445078,639.5733301711072,606.516981576805,Miracle Tones,https://open.spotify.com/artist/4rXABp4A7KjG9elWFNAbO4,432 Hz Miracle Sleep Tone,432 Hz Deep Healing,album,spotify:track:0lD9X7rCCtgYzdduGOjqkN,https://www.youtube.com/watch?v=nSH7Od71uc0,432 Hz Miracle Sleep Tone,Miracle Tones - Topic,True,True,nSH7Od71uc0,95444.0,351.0,1.0,https://open.spotify.com/track/0lD9X7rCCtgYzdduGOjqkN,70.0
5 Seconds Of Summer - Ghost Of You (Lyrics).opus,98545.5,[152.02702703],-11.7909355,0.24486694,0.995134009916133,0.543156435828908,0.0265353804487617,0.5287435731609945,[0.46873261],10.0,1.0,3.0,24.55510046388569,0.0521775472859616,2466.575145227715,2794.0838826574222,5 Seconds of Summer,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,Ghost Of You,Youngblood (Deluxe),album,spotify:track:1MhXdlCQPnO56T57MfmaRm,https://www.youtube.com/watch?v=stdr6o0-HOM,5 Seconds Of Summer - Ghost Of You (Lyrics),Gold Coast Music,False,False,stdr6o0-HOM,52455214.0,384297.0,7064.0,https://open.spotify.com/track/1MhXdlCQPnO56T57MfmaRm,70.0
5 Seconds of Summer - Teeth (Official Video).opus,109505.3125,[137.19512195],-14.180883,0.18164106,0.9931143052743848,0.6424783071545475,0.0174437564037275,0.6312710720698643,[0.32072917],3.0,0.0,3.0,22.04150502955698,0.03394146788558,1870.2074466531492,2522.5018781280473,5 Seconds of Summer,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,Teeth,13 Reasons Why (Season 3),album,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,https://www.youtube.com/watch?v=JWeJHN5P-E8,5 Seconds of Summer - Teeth (Official Video),5SOSVEVO,True,True,JWeJHN5P-E8,205050832.0,3106389.0,58216.0,https://open.spotify.com/track/3NxWJWftvkstyxvb1pZlFo,80.0
